"edad","ingreso_total","nivel_estudio","tamaño_hogar"
39,2846753,5,2
58,4098344,5,3
34,5262847,3,6
36,5645063,1,2
28,3560322,5,2
33,4227325,1,6
52,3207636,5,3
22,3908146,2,4
44,4658255,5,4
34,3770404,5,3
35,4154012,3,6
25,4113222,4,4
33,5071469,2,6
22,4401884,1,2
71,3775564,4,1
22,5197648,2,4
76,4344610,5,3
56,5313119,2,3
49,1739075,2,3
39,4292977,2,2
39,3157335,1,1
44,3466028,3,3
59,3666081,1,2
62,4421495,4,1
45,4322113,3,5
72,4202292,2,6
55,2978768,2,6
47,3040020,4,5
30,3970171,2,5
62,3258659,2,6
61,3421869,3,6
64,5017040,2,4
23,3446049,2,1
39,5636623,4,4
54,2794074,3,5
23,4192582,1,3
45,3983414,5,2
44,5335595,5,5
58,4745593,1,5
72,3261365,1,6
64,3909939,5,2
42,5286525,5,5
29,3834331,5,6
46,3996492,5,6
20,3959440,4,4
66,4643124,5,5
18,2883375,3,5
45,3654680,4,5
53,2512473,2,2
27,2780564,5,6
23,3418379,5,1
66,2567860,5,5
67,4339415,5,6
18,4906689,4,4
32,3935025,5,3
75,6073115,1,5
63,4203494,3,1
58,5472703,5,5
75,5035592,5,1
45,3314781,3,2
69,3018133,4,5
64,5218081,5,1
33,2590558,4,6
78,3216563,3,6
61,2576476,1,6
71,3833157,4,4
37,3953775,2,3
48,4067106,5,3
58,4655100,1,4
18,4421641,5,2
73,3286507,5,2
79,4455695,5,5
53,2666383,5,6
71,4738595,2,2
69,2970446,5,3
67,5262340,3,5
29,2372442,4,1
67,4156811,2,5
65,4576702,3,2
31,3651966,5,2
20,3540446,5,5
48,3681608,5,4
57,3541986,5,6
35,3546813,4,1
75,4325636,1,2
31,5222243,3,4
68,4270846,5,2
48,4317327,1,2
28,4540321,4,5
43,3668945,2,6
51,5179909,4,5
35,3717660,1,6
48,2890763,2,4
62,5047926,2,4
18,3020793,2,3
45,4506419,2,6
39,3669809,1,5
53,3237123,3,3
49,4166350,2,1
35,3447892,1,3
62,4347205,5,6
31,3582324,3,1
22,2792227,2,3
66,6311080,5,3
67,4386417,2,2
26,4332209,3,1
25,4317640,3,2
55,3989390,2,3
61,4816105,4,2
32,4136936,5,6
80,2121315,4,1
32,3144625,4,5
35,4055175,5,4
76,4664653,2,6
41,2900065,2,5
32,3501009,2,1
64,3424388,4,2
18,3431838,5,4
60,4139474,1,6
23,5079178,1,1
66,4440765,5,6
75,3066817,5,3
42,5398599,1,3
62,4324901,3,2
19,4792223,1,4
59,3164859,4,4
21,4254971,4,6
80,4823938,3,6
55,3908930,1,5
34,3908348,2,6
75,3438471,2,2
47,3221059,2,4
44,3928714,3,3
38,5333490,5,5
63,3310486,4,6
65,3180372,2,1
19,3475456,1,1
25,4372743,4,2
57,3121979,4,3
55,4186043,5,5
36,4293157,4,4
70,3507326,2,5
37,3462644,3,5
18,3843472,3,6
60,4589798,2,6
48,2719514,4,3
57,3394146,4,4
42,4393831,4,4
29,5573020,5,4
22,3156146,1,2
51,3117159,5,4
61,4313409,2,6
77,3566091,2,2
54,4580311,5,5
73,2718167,3,6
79,3787656,1,5
31,3904877,1,3
62,4697310,3,6
77,2031182,3,4
49,3944681,1,3
57,4862115,4,5
36,4859366,1,3
20,4635692,1,5
43,3376056,5,6
45,2731991,4,2
68,4994860,1,6
26,3278892,5,2
40,4615526,3,6
30,4872572,4,4
19,3600146,5,4
49,3244415,2,2
57,3133300,3,5
70,5346418,2,5
25,4924958,4,6
41,3823530,1,3
27,3956750,3,5
44,3575566,3,3
29,5266523,1,2
35,3518097,4,6
21,4417967,3,2
53,4934502,4,5
22,3793236,4,1
21,4257209,1,4
76,4747170,1,2
68,3665961,4,4
37,3120219,4,2
47,2888482,4,5
23,3923178,2,4
24,4146519,4,3
40,2594121,3,6
62,3746396,2,3
66,4258812,1,4
32,6058629,3,4
23,3139394,1,5
53,2597660,5,6
32,5013990,4,6
45,3227967,4,5
43,3628088,4,3
61,3501139,2,1
39,4801674,1,1
29,3147352,2,4
27,5163242,1,1
42,4657356,1,3
67,3265985,3,5
44,3808054,2,2
38,3020523,3,5
36,4447802,5,6
32,4375031,2,4
19,4341624,5,1
66,3713478,5,2
75,3841923,5,5
78,4099930,3,2
80,4032884,2,2
57,3674571,5,6
61,3514522,1,3
75,2375290,5,3
64,4186420,5,1
38,3188879,5,3
75,3604244,1,4
70,5149812,5,6
21,3543885,3,1
50,4469832,4,1
71,3967828,3,1
45,3535145,5,2
60,3472922,5,6
49,3991158,1,2
52,3456789,4,5
80,3616758,2,1
64,2827084,1,2
19,3770787,2,3
40,4214151,4,4
18,4636707,5,4
73,1999853,5,5
47,3418782,3,6
29,5374064,3,2
39,3074337,2,1
41,4612318,1,2
56,3688225,3,5
27,3164349,4,4
40,5997725,3,1
76,3739845,1,6
73,2238703,2,4
77,4319453,5,6
29,2382986,4,1
61,3758583,3,4
36,3620223,2,1
20,4071750,5,6
51,3391147,5,3
63,4564143,1,4
44,3949855,2,6
66,3198526,1,2
39,5226758,1,2
20,3418667,2,4
29,4973936,3,1
22,4283368,3,2
67,4441511,1,3
72,3042277,4,6
44,3853488,1,5
69,5313589,1,3
75,4867585,1,1
53,3279526,2,1
34,2603374,5,5
70,4936259,5,5
62,3678514,5,4
46,4198941,2,4
19,4142352,5,4
48,3066503,1,1
43,4652036,3,4
65,4879980,5,5
39,3008855,1,5
50,3888362,5,2
44,5350951,4,5
34,4384114,4,4
70,5450598,2,6
18,5293266,5,1
79,4425615,3,2
71,3427640,3,6
47,3219992,5,1
39,5027264,1,6
60,4067173,4,5
28,3607834,1,4
52,4382058,3,3
21,3306827,2,4
38,3192732,4,1
69,2206686,4,4
37,2977509,2,6
71,3618313,1,3
49,4837552,1,2
74,4213408,3,5
22,4476437,3,4
59,2914398,4,2
22,4456067,5,3
18,4050215,2,1
70,4488515,1,2
37,3267137,3,2
80,3117351,1,5
71,3682759,4,3
62,4303910,1,2
42,5329740,1,2
42,3334803,5,4
55,3211391,4,1
50,4071927,3,6
36,3422309,2,3
77,4058051,3,5
40,2609422,2,6
48,4203682,3,5
23,3046246,3,6
78,5431065,2,4
49,3402387,3,2
28,3440907,2,3
26,5210850,4,3
49,2919233,4,3
46,5574312,5,5
51,3458004,3,6
49,4639311,1,3
73,5435137,2,4
73,3553988,2,5
46,3656037,3,5
19,3925518,3,4
49,3491911,2,1
59,5042818,3,2
26,3889739,3,5
40,4057751,5,5
69,5658300,5,6
33,3522760,1,5
57,3827747,1,6
68,4010702,2,4
59,2544150,1,4
27,4179910,5,5
62,5261496,2,2
43,3733749,2,6
40,2964614,4,4
55,3385152,2,6
64,4033053,2,4
33,3565023,5,3
34,4675585,5,6
32,3752847,2,3
69,3551761,2,6
26,3675023,2,5
53,4089945,5,2
74,4422897,4,4
51,3931226,1,6
56,5015402,1,2
71,4068153,3,5
52,3970541,3,6
51,2680042,5,5
77,3230034,5,1
72,2677512,5,6
69,4482971,4,5
23,5488442,4,2
66,4860466,5,4
77,5480171,2,6
27,3502644,3,6
31,3385765,2,4
38,5240810,5,3
32,4629373,2,6
38,4973447,4,5
35,4513292,2,4
48,2396762,1,1
51,2743457,3,4
39,4535085,5,4
36,3157192,5,2
64,2949682,2,1
65,4865454,2,2
58,4552273,4,3
43,5702910,3,1
71,4236236,3,3
75,2330089,5,5
23,3328497,4,5
49,3584411,1,5
25,3693693,1,6
32,4376221,5,5
70,3287507,3,5
35,4863870,5,2
64,2431138,1,4
53,5927148,2,2
35,3537110,5,3
38,4387545,1,1
47,3496714,1,2
80,4852064,4,3
21,4009364,4,2
33,2667574,3,6
71,4369282,4,1
39,4301843,1,5
52,4952781,3,1
44,3399109,5,1
60,5653606,4,6
59,3818968,2,1
34,3115370,2,5
48,3442692,4,5
36,4455469,5,6
21,3514448,4,3
38,4498485,2,4
23,3985932,4,3
49,2154332,2,6
65,3002374,2,6
59,4765725,1,6
37,5107186,2,4
56,2915488,5,1
21,3396316,5,3
77,4313233,5,3
31,5110007,3,4
23,3996164,2,2
48,3866910,2,6
77,2815512,4,4
57,4168793,4,6
55,2644982,3,5
75,3221354,4,3
36,2641930,3,1
65,6248650,2,6
48,3826662,5,2
33,5101966,3,6
48,2754749,5,4
50,4002854,5,4
51,3777047,1,4
71,4264474,1,1
73,4131141,5,3
72,4361118,4,5
18,4784432,1,1
79,3987885,1,6
24,4689452,5,4
65,4400009,2,3
69,4216453,5,2
52,3090861,5,4
54,3735359,2,3
33,2617784,4,4
27,2749842,4,5
28,3293366,2,2
36,4410533,3,1
47,4202991,2,1
43,4284091,4,3
50,4183674,1,2
31,5337395,1,4
29,3315569,5,3
19,3186437,1,6
42,3334795,1,6
44,3867914,2,5
25,6047692,5,2
41,3507105,4,5
70,5334858,5,6
74,4652593,1,4
38,4225837,2,2
30,5365876,5,5
37,4684452,2,6
52,3627681,5,5
35,2871155,5,2
57,4472039,3,1
72,4522999,1,5
63,4016314,1,2
61,5128944,1,4
26,3684997,5,5
62,4150972,1,3
74,4111633,2,2
35,3460281,1,5
25,4632913,3,5
62,5125074,4,2
60,3503966,5,1
80,3809334,3,3
61,4857744,5,4
27,2727081,3,5
42,2461017,2,3
79,4429646,2,3
59,4175193,5,2
24,5737626,5,2
68,3941243,2,2
78,2781537,2,2
37,3646317,5,2
23,4245587,3,4
25,3648281,1,1
73,2960246,5,3
40,3427997,4,6
25,4333042,5,3
80,5343430,4,1
56,3960136,3,4
72,3636301,5,3
56,3627600,1,6
39,2707269,2,6
26,4485617,4,6
32,5070868,4,5
31,5093889,5,6
66,5493236,2,4
73,3357023,5,2
76,2599968,1,3
76,3375425,5,1
78,5913225,2,3
76,4159095,4,6
24,3892189,4,4
35,3072099,5,1
63,4218909,4,3
68,5122466,2,1
20,3887827,2,2
60,3302605,5,2
18,3980829,4,4
66,3511313,5,3
20,3788702,1,2
66,4192518,3,4
44,3356986,3,3
44,4606025,5,3
45,3469696,1,4
58,3231907,4,4
19,4092174,2,6
75,3561397,2,5
38,5207756,5,6
57,3505377,1,5
67,4033307,3,4
24,4490617,1,1
77,4048906,2,6
64,3883403,3,2
40,4566416,5,1
69,3582974,3,4
44,6498269,4,3
24,3854061,2,6
55,4143077,2,3
66,3907884,1,1
75,2706964,2,6
48,5590782,3,1
40,4608942,2,6
77,3162197,2,3
74,3404085,5,2
62,4026424,5,5
34,5544754,1,1
51,3816593,1,2
42,5098954,5,5
45,4736189,5,3
20,3063780,2,3
61,4229466,3,2
67,4855198,4,2
31,3525722,3,5
59,4104415,1,4
50,4665527,2,6
65,4823465,2,5
38,2854026,1,2
21,5399105,2,4
42,5312823,2,3
29,3251037,4,6
26,4353395,2,3
74,5578912,5,2
35,4739644,2,2
56,3998490,1,6
48,4490950,3,1
41,3321590,3,1
60,5133587,3,6
59,4393615,4,3
63,3725243,3,4
31,4066519,4,6
79,4041112,4,2
52,4985001,4,6
73,2250736,4,5
62,3520523,5,1
73,4585776,1,3
18,4345633,1,2
48,3552849,4,2
79,3351619,2,5
71,3551771,5,1
28,3896651,5,3
60,3198770,2,2
69,3795788,5,4
45,5252695,5,2
80,5268480,1,5
44,4510553,1,6
19,2919208,2,4
54,5258741,4,6
52,4193484,1,5
55,4745670,2,6
51,4086469,2,3
21,2726032,4,1
24,3719315,1,1
34,4308225,4,3
43,3026289,2,4
27,2395799,4,3
55,4701931,4,1
70,4852132,3,1
44,4369689,4,3
46,4630592,4,2
77,3310991,2,3
60,2957811,3,1
25,4519715,5,5
34,3527573,1,4
77,3516433,3,4
18,4078787,4,4
33,3433396,1,4
49,4647696,4,3
46,3664800,2,2
66,3644073,2,5
24,5136719,4,1
41,4294388,2,4
19,4102304,2,5
63,5271322,3,4
39,4431628,3,5
41,3104020,4,5
52,2779077,5,2
77,4602158,2,2
58,4817307,2,4
51,5206721,3,1
67,4676474,1,5
59,2330695,3,5
32,3674117,4,3
19,3184824,5,3
25,3773954,1,1
56,2718649,4,2
40,5067543,2,1
24,3969478,4,5
76,3450431,1,6
27,3650486,2,3
39,3779181,1,6
68,3404149,5,6
71,4993328,2,3
77,5545036,5,1
53,4805318,1,4
56,4493690,3,4
61,4541520,1,1
41,3271743,2,2
19,3115740,1,2
55,3295028,3,2
45,3947376,3,2
37,4210656,5,6
34,5224995,2,5
47,3646417,3,6
47,4378323,5,4
28,3631947,4,1
26,4817304,2,1
42,4095896,5,5
48,3413534,3,3
28,4144958,3,5
61,3796254,3,1
39,4843784,5,6
76,5270674,4,1
62,4097409,2,2
34,5248345,1,2
56,3830120,3,2
53,3635000,2,2
29,5267449,3,2
18,3843350,5,4
35,2302937,4,1
27,3180092,5,2
42,4404302,5,3
43,4223564,5,5
20,3108082,5,6
80,3178247,5,6
44,4371971,5,4
32,4389640,2,1
63,4281217,5,6
65,4052764,3,3
35,3373441,2,2
80,4321212,5,3
36,3295126,3,2
45,4345698,5,1
71,3308527,3,3
45,5123038,5,4
31,4985524,2,2
62,3778413,2,5
49,3059246,2,2
34,4022034,5,1
42,4069058,4,1
31,4078691,2,3
38,3644195,2,1
38,3272514,1,3
80,4479087,2,4
20,4329557,1,5
26,4865590,4,5
56,4687867,2,4
72,4005544,5,1
61,3197213,5,6
22,5364423,4,5
45,5157763,1,1
21,3427522,3,4
53,4246434,2,2
62,6308252,4,5
58,5161266,2,2
42,2869515,2,5
32,5006171,2,1
25,4464177,4,3
40,5222877,2,5
31,4365273,4,6
34,3312934,4,4
39,5464234,2,4
21,2723628,2,4
21,5358746,2,3
47,4663056,2,1
21,2951697,4,5
74,4079659,4,6
57,4095348,1,2
73,4149596,1,2
74,3860920,3,3
76,4836479,4,1
74,5742910,5,2
34,3700958,2,1
73,4763307,2,6
26,5415702,2,1
59,4793743,1,2
61,3358375,1,4
65,2766556,3,2
55,3450106,4,6
41,3739031,3,6
31,4655147,4,6
27,4824233,5,4
20,3974749,4,3
24,2987474,4,1
54,3712037,5,4
34,4750754,2,1
76,4532357,1,4
54,3244107,3,6
25,4482511,1,1
69,4244609,3,4
32,3717538,2,3
44,3248098,2,4
39,3511721,2,4
33,2583447,1,6
68,2633111,3,5
41,3900285,4,2
79,4262880,2,5
57,4733609,5,5
71,3736747,4,5
79,3750155,4,3
77,4168660,2,3
54,4978341,1,2
42,4684559,5,1
45,4113368,1,5
24,4333251,5,3
77,4584471,4,6
49,4700112,3,5
70,3277405,1,4
46,5095762,1,3
45,2624916,1,6
37,4248288,5,5
53,4461581,3,6
63,3245416,1,6
43,4062482,4,6
50,4139460,5,5
66,4350013,4,3
41,3656523,1,2
38,4703389,2,5
36,5035025,4,2
65,4772247,3,3
39,4859362,3,4
60,4305507,2,5
47,5787388,3,5
29,3712118,2,4
56,3858176,1,1
44,5336053,2,3
26,3050660,1,3
59,3667670,3,3
71,3296131,1,1
26,4395541,4,1
19,3442862,4,3
63,3802410,5,1
50,4874134,1,5
48,4362804,2,6
23,4690727,1,3
55,4517326,2,3
79,4893118,4,5
24,4209213,1,3
19,3726298,3,4
27,3830883,5,1
21,4686113,5,2
36,3404973,2,5
73,3584996,5,6
24,2067961,4,5
72,5102569,4,5
24,3911356,5,3
74,4363538,4,4
23,2076866,2,3
32,4951733,2,1
72,4022750,1,6
71,3689326,4,2
63,3467471,1,2
80,4597318,3,6
22,3664131,4,5
30,4476874,4,3
38,4985726,1,5
27,3426048,1,3
21,3411828,3,5
36,3766909,3,6
30,3280842,1,6
54,3373510,1,6
30,2621560,5,1
59,4378070,4,3
77,3347919,1,6
54,3246454,4,4
29,3473128,3,3
76,3645547,4,6
49,4381233,2,3
19,4014835,3,2
60,4911063,5,5
26,4398340,2,2
66,4651409,3,1
21,5082492,3,4
24,4471547,3,3
37,3242157,3,2
52,2841140,4,5
59,3003005,4,2
24,3132410,2,5
51,4071102,5,6
48,5180265,1,4
28,4691525,1,3
24,3904652,2,6
32,3291712,3,5
63,4060531,1,2
34,3440054,3,3
29,6009017,5,3
54,3902226,5,1
29,5107205,1,1
66,3440392,1,2
54,4097576,2,4
68,4295412,4,4
36,4056886,5,5
34,3343333,2,5
29,3911380,1,2
25,4701478,3,4
51,6302807,5,3
29,3597299,3,4
55,6038204,5,6
64,4693598,1,3
74,4491143,2,5
67,2428122,5,4
54,4533637,5,6
66,3781773,2,4
60,4953804,4,2
19,3215373,4,6
35,4694249,2,6
19,3068374,5,1
63,3405877,3,4
30,2811365,4,5
74,4173294,4,1
63,4053289,2,6
39,4242540,3,2
58,3105486,1,5
18,3590214,1,6
57,4339424,3,4
63,3456024,4,6
40,4469388,4,5
50,3535418,4,3
62,4388134,5,5
55,2797105,3,6
80,4218089,3,4
53,3243569,3,4
25,4643274,2,5
41,4541734,5,2
54,3438120,3,4
67,3331646,2,6
40,5229458,5,5
43,3931938,2,5
55,5090993,1,5
77,4464863,4,3
66,4050588,3,1
36,3684051,3,6
33,3998110,3,3
69,3739869,4,6
53,4105319,2,6
67,4907758,4,1
41,4329860,5,5
39,4090115,3,1
55,4664013,2,5
25,4765229,2,1
54,4218152,3,3
26,3444174,4,1
20,4921487,1,5
63,3436505,1,5
75,4078297,2,4
31,3464060,2,5
30,4244053,1,6
33,3765962,2,2
80,4684984,2,4
33,3861545,4,3
80,4976299,5,1
32,3808289,1,6
65,4614883,3,5
37,5116435,1,5
64,4100071,4,5
35,4876400,5,5
22,3493680,5,4
38,3549101,1,5
31,4159565,2,6
49,4980404,3,2
75,3768067,2,6
55,3406404,1,3
76,3848818,3,1
18,3910779,1,6
77,2987659,4,5
65,3974485,1,6
80,5050032,4,3
32,4503198,3,3
70,4012929,4,2
72,4219591,3,5
49,5474565,2,3
21,4568304,1,4
34,4192898,2,4
48,2841469,3,5
57,3884987,5,5
54,2848982,2,6
32,2167779,4,6
73,4533337,4,6
77,4040511,5,4
55,4147627,4,2
79,5304769,1,3
61,3644811,1,3
69,3586902,1,3
24,4750174,4,5
18,3395028,4,5
75,4548876,5,1
59,3057800,4,2
52,4988454,5,6
50,4073245,3,1
61,3761351,4,2
28,3745847,5,3
67,4680546,1,5
45,1782150,1,6
79,2348412,1,3
42,3281618,4,4
58,4802405,1,3
56,3961453,1,1
33,2675513,2,6
79,4147287,5,5
70,3113558,5,6
39,3845009,5,2
43,3531337,5,6
25,5384618,3,6
30,4457732,3,1
55,1047658,3,2
57,4013728,1,2
28,3514545,3,1
72,4134123,2,1
47,4060736,4,1
63,5072685,2,6
60,3888470,5,5
60,4451161,4,3
55,4100361,2,1
40,3465242,5,3
63,4080448,2,5
33,3634793,2,6
43,4473045,4,3
44,2396326,1,1
45,5064925,4,5
44,2483770,4,4
18,4540323,4,1
80,4086408,2,2
73,3811516,1,3
21,3967682,2,3
30,3400022,1,1
23,3928647,3,2
68,3328192,1,1
20,4855994,5,6
22,3722255,2,1
51,6114890,2,3
59,2979439,1,2
62,3758821,3,6
61,4832231,5,4
60,4653762,5,2
48,4866572,4,4
64,3047590,2,6
33,3757662,5,2
75,4976277,5,3
69,2833271,5,4
36,4075444,5,2
29,5126607,1,6
20,3255643,5,6
59,4475020,2,5
72,4070882,4,2
78,3362049,3,6
56,4096142,2,5
34,3333806,2,4
56,3717596,4,2
80,3726832,3,4
74,3986728,3,3
35,3240537,4,4
50,4433433,2,3
55,4653796,2,4
45,2681134,5,2
58,4170044,3,4
62,4076632,5,6
80,2192216,5,4
63,2229946,3,2
44,4705939,5,6
70,3619305,3,1
78,2661564,3,6
48,3348440,5,3
55,3864477,3,3
24,3683138,3,1
24,5002460,4,2
43,2770207,3,4
75,4254088,4,6
45,2853053,1,5
61,4329959,2,2
71,4883292,1,3
67,4302641,1,5
59,2625967,5,5
37,2753857,3,1
21,4957340,3,3
65,3631219,3,1
31,4161865,2,6
48,3739707,3,6
30,4084455,5,4
26,3375968,5,5
25,4595779,4,6
41,4700690,2,5
77,4531151,2,6
47,4730015,1,1
78,5531544,1,4
43,5358623,1,2
38,4263385,3,4
49,3990573,1,3
28,3761019,4,3
27,4105582,1,1
61,3810152,3,1
79,5435512,3,3
80,2115867,1,2
39,3998093,1,1
53,4679349,4,1
78,3777034,2,3
41,3711972,3,2
29,3007074,3,4
50,3773147,1,5
62,2960058,2,4
52,3137956,1,4
61,5255392,2,1
49,2672054,2,6
41,5260832,4,5
49,2151931,4,5
49,3844667,5,5
50,3961776,2,3
65,3202109,1,1
64,3844790,4,4
26,3587569,5,6
67,4523621,2,2
58,3196685,4,4
37,4416476,2,2
50,3033061,4,4
67,4147738,1,5
72,4236116,5,1
76,3463069,2,1
32,4256239,1,4
64,3641240,4,3
38,3831699,3,6
65,4576337,4,6
73,4944397,1,2
34,1829925,4,4
70,3131019,3,2
20,4681084,2,2
22,4032249,5,3
30,3033717,2,6
76,4081811,4,1
43,3981636,3,4
51,4298047,4,4
48,4262099,2,1
64,3853696,3,3
78,3508824,2,1
24,2351590,2,4
75,4193242,4,6
64,4296506,3,5
56,3367949,5,3
33,3746331,5,5
47,4441361,1,3
75,4702431,1,4
33,5152233,1,1
75,2542376,4,1
20,3867612,3,5
56,4492483,4,3
27,2899738,4,3
51,4564656,4,4
55,4538991,3,2
80,4463992,4,2
21,3770349,5,5
56,3210300,3,1
57,4380607,5,2
24,4055712,5,6
61,3833907,1,6
47,4878835,3,6
21,4431876,1,4
57,4038931,5,3
38,3933701,3,5
66,4577497,2,3
54,4028990,2,4
33,4303310,2,2
44,4153302,2,1
53,3782415,5,2
76,4149698,4,5
72,3565082,4,6
60,3043815,3,6
37,4542738,2,5
46,4481376,5,2
62,4571809,5,2
26,4640327,3,1
76,4230154,2,5
71,3663086,5,5
40,3376945,4,4
71,4226752,1,2
52,4396899,2,4
19,1620882,1,4
72,3690462,3,5
75,3750552,1,6
45,5233470,2,4
51,4252425,4,2
75,4630077,5,4
29,5663303,1,6
78,3620335,2,5
42,4016578,4,2
50,3378129,1,3
47,4313819,4,6
50,5848581,5,4
35,3076129,1,1
57,3934981,4,3
69,4005591,4,4
69,3201154,3,4
60,4678617,1,5
55,4927371,4,6
68,4849520,1,3
25,4819502,5,6
27,4088342,1,1
37,4895717,4,5
43,4400619,5,6
46,5153555,3,4
64,4784640,3,6
51,3064568,5,2
44,3824165,1,3
30,5571785,3,1
71,5341621,3,3
54,3957387,5,4
23,3382698,3,3
75,2714478,3,1
65,1892408,5,6
18,3557846,3,6
60,4357658,3,6
64,5411482,3,4
49,3754974,1,1
18,2961232,1,5
80,4587660,5,4
28,2676304,4,3
37,4293621,5,1
20,4371697,2,2
75,3737788,4,5
62,5596695,4,5
80,3959081,2,6
54,4486600,2,5
59,2930201,4,2
68,5077836,2,6
74,4081739,3,4
50,4738453,3,6
67,3953813,1,6
67,4798279,3,5
77,2799440,2,2
35,2622377,5,3
30,3313034,5,6
75,3921725,5,4
77,4397794,1,1
60,4435244,1,3
64,3830577,1,3
64,3364409,4,5
27,4648734,1,2
57,3234655,4,3
31,3118430,2,3
58,4582686,2,2
25,4331289,2,1
29,3698220,2,4
62,4371737,5,3
19,4578089,1,3
58,3782100,4,5
39,4128998,4,3
65,4116665,5,2
34,4259991,2,1
36,2513029,4,3
35,2216572,1,2
55,2983321,5,3
63,3728203,3,1
73,3964719,1,2
67,4623279,5,6
80,4697708,4,5
62,4346973,4,1
80,3155197,5,5
40,3928444,2,5
39,4282821,3,6
30,3111387,5,1
51,5102605,4,2
49,4396866,4,6
54,5418601,4,3
20,3247165,4,3
27,4002512,5,5
51,3483023,2,1
31,4260747,4,6
61,4342207,3,4
25,4249225,1,5
75,4506114,1,5
69,3558144,5,1
71,6075012,2,6
68,3198626,1,2
49,4248662,3,6
54,4387480,2,6
61,5163698,3,1
36,4321961,1,1
54,3148172,4,4
47,4134562,2,5
61,4959994,5,6
54,2800898,3,6
34,3875053,4,4
45,4763159,1,3
28,5379914,2,6
22,5597281,2,1
79,4935211,1,4
50,2672005,4,5
18,4939381,3,5
57,3875379,1,5
24,5317504,5,1
44,3357859,1,1
68,3352072,3,2
18,3384859,5,1
63,5609836,4,2
38,3832468,3,4
38,4327241,3,4
25,1945201,3,3
60,4754239,4,5
30,4002055,4,4
30,3461138,1,1
37,4653067,5,3
19,4377877,4,3
69,3615582,2,6
69,4464411,5,2
43,3340348,4,3
68,3848675,1,2
42,4703218,3,6
70,2864790,5,3
54,4278574,2,1
31,3666683,3,3
65,2437124,2,2
64,4164196,3,3
51,2584435,1,5
63,3942944,2,3
76,4216557,2,4
57,3261839,1,6
37,3549098,5,3
48,5094595,2,2
73,3555451,1,3
43,4310274,3,6
21,2252347,2,1
57,4062002,5,4
23,4275377,4,1
52,2859844,1,4
69,2384849,3,6
65,3866958,5,5
37,3820374,2,5
53,5505658,2,6
19,3903088,2,3
74,2908786,3,6
25,3706411,5,6
26,3211903,5,6
38,3582072,5,2
53,4394370,5,3
74,4064245,5,5
39,4130887,4,2
33,5017004,3,2
31,3665128,4,4
41,4299201,3,2
49,4328714,5,2
39,3704684,1,5
55,5199374,4,1
69,5831799,5,3
79,5331981,2,6
65,3665386,5,3
59,4727460,4,3
34,3951402,1,5
62,3775971,5,3
69,3340724,3,6
76,4429765,1,4
52,3352852,5,5
31,4824049,1,1
80,4226453,1,2
29,5091512,4,2
29,3868395,2,6
64,3860461,1,3
49,4103019,3,1
53,3393217,4,4
54,4575479,2,1
28,4659882,1,2
36,3656866,5,1
59,4937104,1,6
53,3059015,1,6
67,2753377,3,6
68,4196574,5,3
20,4292987,4,2
55,4246270,5,1
31,3967855,2,5
48,5995111,4,1
77,5294547,2,3
64,3072027,2,1
79,4295388,4,5
24,4275987,1,1
63,4485024,2,3
58,3885585,2,6
46,4237876,5,2
69,4602673,2,2
42,5043066,5,1
75,4180646,2,1
29,3445996,4,4
45,3841174,1,6
71,5087613,4,1
43,4246088,2,6
74,4269842,2,2
46,3190731,2,4
40,2805754,4,6
33,3819371,5,5
22,3451257,2,2
57,4619417,5,1
54,3428992,1,3
23,4701937,2,5
56,4667751,2,6
39,4141939,5,6
32,4644695,3,3
70,3810073,3,1
25,3757330,1,2
72,4671492,1,2
75,4644723,3,6
41,3426721,1,4
41,5723498,1,3
26,3799563,1,1
55,4384084,4,6
65,3598350,2,4
40,2815490,1,6
19,3972647,1,4
59,4494624,5,1
26,3456755,5,4
26,4205548,1,6
52,3010218,5,3
27,5132167,3,1
64,3714571,4,5
33,3633869,2,4
44,2780756,4,3
33,3541780,2,3
20,4754334,2,1
48,3489173,4,3
71,5150740,3,1
59,4690493,2,6
74,1060210,5,2
73,5008769,1,2
28,4165612,5,2
35,4530311,3,4
30,4537908,1,1
57,5385548,4,2
72,3193538,5,3
46,4683571,2,2
26,3876006,5,6
27,3277723,3,4
41,3609794,4,2
27,3447938,4,1
52,4380919,1,3
34,2909673,3,5
62,4436461,5,6
70,4252275,4,2
19,4481985,4,6
57,3706865,3,1
40,4124029,1,2
54,2776746,4,6
71,4856972,3,4
73,3039173,1,4
42,2866998,4,5
46,3586984,1,6
31,2811081,5,2
28,3319154,4,3
22,5428957,5,4
32,5123087,1,1
53,4417112,4,4
79,4234359,5,4
36,3985545,1,1
38,4687991,1,4
37,4667278,4,4
61,4335548,4,5
42,4456546,1,1
53,3767094,1,6
19,3265440,3,1
55,2970511,3,5
48,3899144,3,6
68,3479086,4,2
33,2739792,3,1
44,4535058,4,1
60,3212094,3,4
54,1798085,2,1
64,3377878,2,6
60,3630200,2,3
57,4496047,3,3
18,4432437,5,3
67,4063592,4,5
79,4414346,5,5
42,4601540,1,2
77,5584480,1,5
63,4117853,4,1
23,3083473,4,2
73,4007484,5,5
77,4894058,5,5
39,3843974,3,6
65,4385271,4,4
57,2035744,2,4
28,2108031,1,5
52,4393370,3,1
53,3002833,3,5
60,3371976,4,4
79,4213164,3,5
54,2578672,1,3
78,4024930,1,1
18,4311766,5,2
68,4167053,4,4
